station,down_on_2016,down_off_2016,down_total_2016,down_kilo_2016,up_on_2016,up_off_2016,up_total_2016,up_kilo_2016,total_2016,on_ktx_2016,on_saemaul_2016,on_mugungwha_2016,on_commute_2016,on_total_2016,off_ktx_2016,off_saemaul_2016,off_mugungwha_2016,off_commute_2016,off_total_2016,down_on_2017,down_off_2017,down_total_2017,down_kilo_2017,up_on_2017,up_off_2017,up_total_2017,up_kilo_2017,total_2017,on_ktx_2017,on_saemaul_2017,on_mugungwha_2017,on_commute_2017,on_total_2017,off_ktx_2017,off_saemaul_2017,off_mugungwha_2017,off_commute_2017,off_total_2017,down_on_2018,down_off_2018,down_total_2018,down_kilo_2018,up_on_2018,up_off_2018,up_total_2018,up_kilo_2018,total_2018,on_ktx_2018,on_saemaul_2018,on_mugungwha_2018,on_commute_2018,on_total_2018,off_ktx_2018,off_saemaul_2018,off_mugungwha_2018,off_commute_2018,off_total_2018,down_on_2019,down_off_2019,down_total_2019,down_kilo_2019,up_on_2019,up_off_2019,up_total_2019,up_kilo_2019,total_2019,on_ktx_2019,on_saemaul_2019,on_mugungwha_2019,on_commute_2019,on_total_2019,off_ktx_2019,off_saemaul_2019,off_mugungwha_2019,off_commute_2019,off_total_2019,down_on_2020,down_off_2020,down_total_2020,down_kilo_2020,up_on_2020,up_off_2020,up_total_2020,up_kilo_2020,total_2020,on_ktx_2020,on_saemaul_2020,on_mugungwha_2020,on_commute_2020,on_total_2020,off_ktx_2020,off_saemaul_2020,off_mugungwha_2020,off_commute_2020,off_total_2020,down_on_2021,down_off_2021,down_total_2021,down_kilo_2021,up_on_2021,up_off_2021,up_total_2021,up_kilo_2021,total_2021,on_ktx_2021,on_saemaul_2021,on_mugungwha_2021,on_commute_2021,on_total_2021,off_ktx_2021,off_saemaul_2021,off_mugungwha_2021,off_commute_2021,off_total_2021,down_on_2022,down_off_2022,down_total_2022,down_kilo_2022,up_on_2022,up_off_2022,up_total_2022,up_kilo_2022,total_2022,on_ktx_2022,on_saemaul_2022,on_mugungwha_2022,on_commute_2022,on_total_2022,off_ktx_2022,off_saemaul_2022,off_mugungwha_2022,off_commute_2022,off_total_2022
현동,1209.0,293.0,1502.0,37651.0,172.0,1177.0,1349.0,62028.0,2851.0,0.0,0.0,1381.0,0.0,1381.0,0.0,0.0,1470.0,0.0,1470.0,1008,295,1303.0,23746.4,175,1039,1214.0,83635.5,2517.0,0.0,0.0,1183.0,0.0,1183.0,0.0,0.0,1334.0,0.0,1334.0,900,132,1032,12581,123,929,1052,88540,2084.0,0,0.0,1023.0,0.0,1023,0,0.0,1061.0,0.0,1061,963.0,82.0,1045.0,7925.58,80.0,928.0,1008.0,89694.32,2053.0,0.0,0.0,1043.0,0.0,1043.0,0.0,0.0,1010.0,0.0,1010.0,462.0,49.0,511.0,3770.48,40.0,512.0,552.0,39397.62,1063.0,0.0,0.0,502.0,0.0,502.0,0.0,0.0,561.0,0.0,561.0,55.0,751.0,806.0,54524.8,849.0,103.0,952.0,7478.1,1758.0,0.0,0.0,904.0,0.0,904.0,0.0,0.0,854.0,0.0,854.0,311.0,641.0,952.0,47105.51,887.0,530.0,1417.0,38948.39,2369.0,0.0,0.0,1198.0,0.0,1198.0,0.0,0.0,1171.0,0.0,1171.0
호계,185517.0,160180.0,345697.0,9562746.0,165947.0,178146.0,344093.0,8960744.0,689790.0,0.0,193.0,351271.0,0.0,351464.0,0.0,193.0,338133.0,0.0,338326.0,193804,161171,354975.0,12174359.3,161735,182135,343870.0,13753171.8,698845.0,0.0,22.0,355517.0,0.0,355539.0,0.0,22.0,343284.0,0.0,343306.0,201868,162696,364564,12182775,165016,190718,355734,16128693,720298.0,0,29.0,366855.0,0.0,366884,0,311.0,353103.0,0.0,353414,198662.0,163400.0,362062.0,11810631.62,164749.0,190968.0,355717.0,13805757.58,717779.0,0.0,17.0,363394.0,0.0,363411.0,0.0,17.0,354351.0,0.0,354368.0,118335.0,105802.0,224137.0,7245316.1,106099.0,117126.0,223225.0,8020783.1,447362.0,0.0,0.0,224434.0,0.0,224434.0,0.0,0.0,222928.0,0.0,222928.0,140848.0,114488.0,255336.0,7798848.92,101826.0,125908.0,227734.0,8576771.98,483070.0,0.0,0.0,242674.0,0.0,242674.0,0.0,0.0,240396.0,0.0,240396.0,30.0,28.0,58.0,1625.26,28.0,30.0,58.0,1741.34,116.0,0.0,0.0,58.0,0.0,58.0,0.0,0.0,58.0,0.0,58.0
홍성,87126.0,543922.0,631048.0,30242063.0,536875.0,86507.0,623382.0,7898089.0,1254430.0,0.0,163075.0,460926.0,0.0,624001.0,0.0,174440.0,455989.0,0.0,630429.0,85116,531979,617095.0,47099756.7,524759,82577,607336.0,7311653.399999999,1224431.0,0.0,168030.0,441845.0,0.0,609875.0,0.0,178233.0,436323.0,0.0,614556.0,83472,518460,601932,46414555,515135,80024,595159,7166647,1197091.0,0,169659.0,428948.0,0.0,598607,0,179454.0,419030.0,0.0,598484,85734.0,514510.0,600244.0,45910556.38,510192.0,82935.0,593127.0,7407599.02,1193371.0,0.0,173725.0,422201.0,0.0,595926.0,0.0,183645.0,413800.0,0.0,597445.0,49014.0,304706.0,353720.0,26859874.08,299508.0,48949.0,348457.0,4328634.42,702177.0,0.0,102152.0,246370.0,0.0,348522.0,0.0,112889.0,240766.0,0.0,353655.0,51446.0,322259.0,373705.0,28166879.590000004,319771.0,51255.0,371026.0,4493289.8100000005,744731.0,0.0,116385.0,254832.0,0.0,371217.0,0.0,126524.0,246990.0,0.0,373514.0,62141.0,396876.0,459017.0,35063323.120000005,395174.0,61172.0,456346.0,5394745.58,915363.0,0.0,152436.0,304879.0,0.0,457315.0,0.0,159438.0,298610.0,0.0,458048.0
화명,34331.0,25458.0,59789.0,5544752.0,40457.0,34020.0,74477.0,694008.0,134266.0,0.0,3.0,74785.0,0.0,74788.0,0.0,3.0,59475.0,0.0,59478.0,34957,31543,66500.0,3255969.0,47962,34990,82952.0,3614886.8,149452.0,0.0,24.0,82895.0,0.0,82919.0,0.0,24.0,66509.0,0.0,66533.0,32287,32078,64365,3270452,48082,33147,81229,3387152,145594.0,0,49.0,80320.0,0.0,80369,0,49.0,65176.0,0.0,65225,36199.0,34780.0,70979.0,3336316.12,46198.0,33759.0,79957.0,3238375.38,150936.0,0.0,0.0,82397.0,0.0,82397.0,0.0,0.0,68539.0,0.0,68539.0,27033.0,21459.0,48492.0,1738302.51,27316.0,25939.0,53255.0,2101208.29,101747.0,0.0,0.0,54349.0,0.0,54349.0,0.0,0.0,47398.0,0.0,47398.0,33959.0,23967.0,57926.0,1787307.47,31916.0,33271.0,65187.0,2481141.03,123113.0,0.0,0.0,65875.0,0.0,65875.0,0.0,0.0,57238.0,0.0,57238.0,42108.0,26766.0,68874.0,2101137.62,35061.0,37507.0,72568.0,2944308.78,141442.0,0.0,0.0,77169.0,0.0,77169.0,0.0,0.0,64273.0,0.0,64273.0
화본,7914.0,5721.0,13635.0,1312970.0,4032.0,7415.0,11447.0,208362.0,25082.0,0.0,0.0,11946.0,0.0,11946.0,0.0,0.0,13136.0,0.0,13136.0,6133,3237,9370.0,262419.9,4372,7141,11513.0,578912.8,20883.0,0.0,0.0,10505.0,0.0,10505.0,0.0,0.0,10378.0,0.0,10378.0,5788,2840,8628,310614,5564,6520,12084,611561,20712.0,0,341.0,11011.0,0.0,11352,0,341.0,9019.0,0.0,9360,4077.0,1909.0,5986.0,193597.96,5118.0,4970.0,10088.0,504024.04,16074.0,0.0,0.0,9195.0,0.0,9195.0,0.0,0.0,6879.0,0.0,6879.0,1823.0,849.0,2672.0,69024.42,886.0,1975.0,2861.0,160569.18,5533.0,0.0,0.0,2709.0,0.0,2709.0,0.0,0.0,2824.0,0.0,2824.0,1469.0,1838.0,3307.0,177938.68,2317.0,2177.0,4494.0,210757.62,7801.0,0.0,0.0,3786.0,0.0,3786.0,0.0,0.0,4015.0,0.0,4015.0,1800.0,2342.0,4142.0,253327.44,3999.0,2740.0,6739.0,296377.96,10881.0,0.0,0.0,5799.0,0.0,5799.0,0.0,0.0,5082.0,0.0,5082.0
화순,4179.0,9927.0,14106.0,2521459.0,8834.0,4983.0,13817.0,144507.0,27923.0,0.0,0.0,13013.0,0.0,13013.0,0.0,0.0,14910.0,0.0,14910.0,4261,7973,12234.0,710851.6,6961,4856,11817.0,432948.1,24051.0,0.0,0.0,11222.0,0.0,11222.0,0.0,0.0,12829.0,0.0,12829.0,5299,7109,12408,720267,5786,5958,11744,603650,24152.0,0,0.0,11085.0,0.0,11085,0,0.0,13067.0,0.0,13067,5252.0,6872.0,12124.0,626421.26,5713.0,5697.0,11410.0,519313.44,23534.0,0.0,0.0,10965.0,0.0,10965.0,0.0,0.0,12569.0,0.0,12569.0,3253.0,4353.0,7606.0,415732.23,4010.0,3437.0,7447.0,328249.87,15053.0,0.0,0.0,7263.0,0.0,7263.0,0.0,0.0,7790.0,0.0,7790.0,3019.0,4885.0,7904.0,406782.67,4540.0,3101.0,7641.0,258197.43,15545.0,0.0,3.0,7556.0,0.0,7559.0,0.0,3.0,7983.0,0.0,7986.0,3440.0,5506.0,8946.0,365731.67,5332.0,3274.0,8606.0,215536.23,17552.0,0.0,155.0,8617.0,0.0,8772.0,0.0,128.0,8652.0,0.0,8780.0
황간,12943.0,25949.0,38892.0,4419115.0,28501.0,13273.0,41774.0,1149026.0,80666.0,0.0,269.0,41175.0,0.0,41444.0,0.0,269.0,38953.0,0.0,39222.0,13330,29688,43018.0,3152802.1,29512,12909,42421.0,1370908.2,85439.0,0.0,0.0,42842.0,0.0,42842.0,0.0,0.0,42597.0,0.0,42597.0,12332,27716,40048,2969822,28328,11833,40161,1267928,80209.0,0,0.0,40660.0,0.0,40660,0,0.0,39549.0,0.0,39549,12103.0,28225.0,40328.0,3073821.34,29307.0,11795.0,41102.0,1284525.16,81430.0,0.0,0.0,41410.0,0.0,41410.0,0.0,0.0,40020.0,0.0,40020.0,7822.0,18519.0,26341.0,1998422.33,19334.0,7464.0,26798.0,805455.17,53139.0,0.0,0.0,27156.0,0.0,27156.0,0.0,0.0,25983.0,0.0,25983.0,10312.0,20823.0,31135.0,2163071.2,18722.0,7769.0,26491.0,807035.5,57626.0,0.0,0.0,29034.0,0.0,29034.0,0.0,0.0,28592.0,0.0,28592.0,12111.0,25664.0,37775.0,2461406.2,21846.0,9239.0,31085.0,886102.4,68860.0,0.0,0.0,33957.0,0.0,33957.0,0.0,0.0,34903.0,0.0,34903.0
횡천,712.0,5240.0,5952.0,587928.0,4829.0,607.0,5436.0,57544.0,11388.0,0.0,0.0,5541.0,0.0,5541.0,0.0,0.0,5847.0,0.0,5847.0,850,6464,7314.0,542361.3,6097,863,6960.0,72409.9,14274.0,0.0,0.0,6947.0,0.0,6947.0,0.0,0.0,7327.0,0.0,7327.0,688,6455,7143,562171,6053,713,6766,62096,13909.0,0,0.0,6741.0,0.0,6741,0,0.0,7168.0,0.0,7168,736.0,6300.0,7036.0,594350.72,6127.0,681.0,6808.0,64246.48,13844.0,0.0,0.0,6863.0,0.0,6863.0,0.0,0.0,6981.0,0.0,6981.0,503.0,4830.0,5333.0,449152.72,4705.0,547.0,5252.0,50866.78,10585.0,0.0,0.0,5208.0,0.0,5208.0,0.0,0.0,5377.0,0.0,5377.0,550.0,5272.0,5822.0,494757.59,5262.0,590.0,5852.0,55369.31,11674.0,0.0,0.0,5812.0,0.0,5812.0,0.0,0.0,5862.0,0.0,5862.0,633.0,6155.0,6788.0,597025.13,6301.0,703.0,7004.0,68189.87,13792.0,0.0,0.0,6934.0,0.0,6934.0,0.0,0.0,6858.0,0.0,6858.0
효천,2837.0,5905.0,8742.0,1586083.0,7290.0,1902.0,9192.0,27389.0,17934.0,0.0,0.0,10127.0,0.0,10127.0,0.0,0.0,7807.0,0.0,7807.0,3190,4712,7902.0,562175.9,5796,2195,7991.0,261879.5,15893.0,0.0,0.0,8986.0,0.0,8986.0,0.0,0.0,6907.0,0.0,6907.0,3626,4467,8093,516922,5303,2309,7612,267198,15705.0,0,0.0,8929.0,0.0,8929,0,0.0,6776.0,0.0,6776,4287.0,4953.0,9240.0,630216.1,5739.0,2926.0,8665.0,372302.1,17905.0,0.0,0.0,10026.0,0.0,10026.0,0.0,0.0,7879.0,0.0,7879.0,3385.0,4000.0,7385.0,411725.89,4177.0,2145.0,6322.0,220788.01,13707.0,0.0,0.0,7562.0,0.0,7562.0,0.0,0.0,6145.0,0.0,6145.0,3931.0,4274.0,8205.0,387904.41,5005.0,2673.0,7678.0,242738.99,15883.0,0.0,7.0,8929.0,0.0,8936.0,0.0,8.0,6939.0,0.0,6947.0,3927.0,5650.0,9577.0,526511.5900000001,6161.0,2583.0,8744.0,240033.61,18321.0,0.0,130.0,9958.0,0.0,10088.0,0.0,87.0,8146.0,0.0,8233.0
수서,313003.0,0.0,313003.0,83166677.0,0.0,311812.0,311812.0,84650407.0,624815.0,313002.0,,,,313002.0,311813.0,,,,311813.0,6315517,0,6315517.0,1676802799.0,0,6349726,6349726.0,1680102237.0,12665243.0,6315517.0,,,,6315517.0,6349726.0,,,,6349726.0,7120882,0,7120882,1834644603,0,7158895,7158895,1837368760,14279777.0,7120882,,,,7120882,7158895,,,,7158895,7556207.0,0.0,7556207.0,1891326023.0,0.0,7568741.0,7568741.0,1895145076.4,15124948.0,7556207.0,,,,7556207.0,7568741.0,,,,7568741.0,5570993.0,0.0,5570993.0,0.0,0.0,5698902.0,5698902.0,1334157960.8,11310235.0,5611333.0,,,,5611333.0,5698902.0,,,,5698902.0,6274531.0,0.0,6274531.0,0.0,0.0,6335676.0,6335676.0,1459476296.3,12610207.0,6274531.0,,,,6274531.0,6335676.0,,,,6274531.0,7561348.0,0.0,7561348.0,1761628053.5,0.0,7643347.0,7643347.0,0.0,15204695.0,7561348.0,,,,7561348.0,7643347.0,,,,7643347.0
동탄,50625.0,7572.0,58197.0,12368804.0,6914.0,47168.0,54082.0,13400697.0,112279.0,57539.0,,,,57539.0,54740.0,,,,54740.0,993416,117287,1110703.0,252432817.0,109971,944928,1054899.0,241464696.0,2165602.0,1103387.0,,,,1103387.0,1062215.0,,,,1062215.0,1163020,195658,1358678,290012549,180897,1118527,1299424,279946615,2658102.0,1343917,,,,1343917,1314185,,,,1314185,1234838.0,312361.0,1547199.0,303770156.6,268706.0,1194975.0,1463681.0,294385661.9,3010880.0,1503544.0,,,,1503544.0,1507336.0,,,,1507336.0,951390.0,249033.0,1200423.0,8085096.0,311023.0,895921.0,1206944.0,202676022.4,2411305.0,1266351.0,,,,1266351.0,1144954.0,,,,1144954.0,1153701.0,314358.0,1468059.0,10202533.2,355992.0,1081107.0,1437099.0,239795555.9,2905158.0,1509693.0,,,,1509693.0,1395465.0,,,,1509693.0,1449219.0,400928.0,1850147.0,313530697.6,444316.0,1348426.0,1792742.0,14461640.1,3642889.0,1893535.0,,,,1893535.0,1749354.0,,,,1749354.0
울산,312868.0,432156.0,745024.0,22578817.0,444953.0,311860.0,756813.0,21760340.0,5665936.0,2813643.0,0.0,0.0,0.0,2813643.0,2852293.0,0.0,0.0,0.0,2852293.0,211970,2194856,2406826.0,605723473.9,2238985,242169,2481154.0,123906603.1,6277528.0,3120287.0,0.0,0.0,0.0,3120287.0,3157241.0,0.0,0.0,0.0,3157241.0,228282,2219496,2447778,598930494,2242886,251633,2494519,129415963,6307134.0,3133777,0.0,0.0,0.0,3133777,3173357,0.0,0.0,0.0,3173357,239486.0,2250204.0,2489690.0,606697199.57,2275222.0,260230.0,2535452.0,136747171.82999998,6304813.0,3134417.0,0.0,0.0,0.0,3134417.0,3170396.0,0.0,0.0,0.0,3170396.0,158954.0,1348879.0,1507833.0,351317782.65,1337037.0,170010.0,1507047.0,38123015.65,3944649.0,1954428.0,0.0,0.0,0.0,1954428.0,1990221.0,0.0,0.0,0.0,1990221.0,178595.0,1477144.0,1655739.0,370078214.77,1442955.0,181471.0,1624426.0,37842161.330000006,4167755.0,2059937.0,0.0,0.0,0.0,2059937.0,2107818.0,0.0,0.0,0.0,2090853.0,227715.0,2046739.0,2274454.0,437017331.74,2016294.0,242433.0,2258727.0,134403214.26,5459411.0,2703008.0,0.0,0.0,0.0,2703008.0,2756403.0,0.0,0.0,0.0,2756403.0
공주,28089.0,43856.0,71945.0,5128340.0,47179.0,29084.0,76263.0,6804620.0,148208.0,75268.0,0.0,0.0,0.0,75268.0,72940.0,0.0,0.0,0.0,72940.0,33634,59291,92925.0,9376473.3,60983,34259,95242.0,6712301.0,188167.0,94617.0,0.0,0.0,0.0,94617.0,93550.0,0.0,0.0,0.0,93550.0,39493,70178,109671,10930418,72435,40015,112450,7859439,222121.0,111928,0.0,0.0,0.0,111928,110193,0.0,0.0,0.0,110193,43800.0,78898.0,122698.0,12258180.22,81318.0,45468.0,126786.0,8689530.88,249484.0,125118.0,0.0,0.0,0.0,125118.0,124366.0,0.0,0.0,0.0,124366.0,26360.0,55702.0,82062.0,7944037.39,55586.0,24454.0,80040.0,3305012.9099999997,161401.0,81245.0,0.0,0.0,0.0,81245.0,80156.0,0.0,0.0,0.0,80156.0,30563.0,71550.0,102113.0,10144136.43,69765.0,28546.0,98311.0,3857872.4699999997,200424.0,100328.0,0.0,0.0,0.0,100328.0,100096.0,0.0,0.0,0.0,99454.0,46580.0,99110.0,145690.0,11709885.5,99873.0,44729.0,144602.0,8484148.8,290292.0,146453.0,0.0,0.0,0.0,146453.0,143839.0,0.0,0.0,0.0,143839.0
신경주,109637.0,707755.0,817392.0,157819244.0,709271.0,113758.0,823029.0,18983610.0,1640421.0,818908.0,0.0,0.0,0.0,818908.0,821513.0,0.0,0.0,0.0,821513.0,189996,1454951,1644947.0,384497470.4,1377018,170721,1547739.0,255179727.6,1803138.0,897682.0,0.0,0.0,0.0,897682.0,905456.0,0.0,0.0,0.0,905456.0,177249,1479834,1657083,397254045,1427339,164754,1592093,263693052,1884339.0,941979,0.0,0.0,0.0,941979,942360,0.0,0.0,0.0,942360,186435.0,1540220.0,1726655.0,412959348.09000003,1489757.0,174968.0,1664725.0,261284559.51,2111709.0,1056483.0,0.0,0.0,0.0,1056483.0,1055226.0,0.0,0.0,0.0,1055226.0,116833.0,992897.0,1109730.0,263944080.72,967232.0,115841.0,1083073.0,14144131.68,1272686.0,635280.0,0.0,0.0,0.0,635280.0,637406.0,0.0,0.0,0.0,637406.0,128932.0,1180689.0,1309621.0,311296889.63,1164462.0,132725.0,1297187.0,16462237.77,1719218.0,853166.0,0.0,1841.0,0.0,855007.0,862023.0,0.0,2188.0,0.0,858062.0,323841.0,1706531.0,2030372.0,202346445.31,1682274.0,342550.0,2024824.0,251920571.98999998,3128965.0,1349120.0,0.0,197995.0,0.0,1547115.0,1358364.0,0.0,223486.0,0.0,1581850.0
오송,890798.0,1561329.0,2452127.0,140153388.0,1689295.0,899484.0,2588779.0,131541510.0,5040906.0,2418320.0,5780.0,155993.0,0.0,2580093.0,2285276.0,3862.0,171675.0,0.0,2460813.0,1199256,2040540,3239796.0,339485511.2,2166133,1212033,3378166.0,227485964.9,6617962.0,3176651.0,7036.0,181702.0,0.0,3365389.0,3067867.0,4963.0,179743.0,0.0,3252573.0,1402467,2333144,3735611,385439973,2476183,1438625,3914808,270844611,7650419.0,3672250,7571.0,198829.0,0.0,3878650,3570546,5883.0,195340.0,0.0,3771769,1558664.0,2626849.0,4185513.0,427618560.63,2799398.0,1612998.0,4412396.0,299593543.77,8597909.0,4139166.0,7337.0,211559.0,0.0,4358062.0,4025942.0,5882.0,208023.0,0.0,4239847.0,1057966.0,2076875.0,3134841.0,269623879.33,2146618.0,1067625.0,3214243.0,162014081.57,6333581.0,3044122.0,859.0,144100.0,0.0,3189081.0,2999453.0,697.0,144350.0,0.0,3144500.0,1305064.0,2358654.0,3663718.0,306500787.28000003,2422383.0,1317105.0,3739488.0,198308079.32,7403206.0,3546892.0,0.0,180555.0,0.0,3727447.0,3500570.0,0.0,175189.0,0.0,3668918.0,1752525.0,3054192.0,4806717.0,418949829.96999997,3134278.0,1766784.0,4901062.0,242060634.43,9707779.0,4650867.0,0.0,235936.0,0.0,4886803.0,4589729.0,0.0,231247.0,0.0,4820976.0
김천구미,211791.0,632267.0,844058.0,91700175.0,654348.0,213155.0,867503.0,20929294.0,1711561.0,866139.0,0.0,0.0,0.0,866139.0,845422.0,0.0,0.0,0.0,845422.0,266132,791169,1057301.0,147207567.1,813325,267456,1080781.0,77899825.9,2138082.0,1079457.0,0.0,0.0,0.0,1079457.0,1058625.0,0.0,0.0,0.0,1058625.0,285841,866934,1152775,161027316,875440,285841,1161281,83516724,2314056.0,1161281,0.0,0.0,0.0,1161281,1152775,0.0,0.0,0.0,1152775,311158.0,900480.0,1211638.0,165579824.26,907482.0,309143.0,1216625.0,87021998.14,2428263.0,1218640.0,0.0,0.0,0.0,1218640.0,1209623.0,0.0,0.0,0.0,1209623.0,208757.0,635628.0,844385.0,109140730.11999999,627383.0,206737.0,834120.0,31549364.88,1678487.0,836122.0,0.0,0.0,0.0,836122.0,842365.0,0.0,0.0,0.0,842365.0,257665.0,715586.0,973251.0,120612750.93,709587.0,256727.0,966314.0,38378918.769999996,1939565.0,967252.0,0.0,0.0,0.0,967252.0,972313.0,0.0,0.0,0.0,969399.0,322493.0,887198.0,1209691.0,122850253.8,885284.0,323459.0,1208743.0,76460896.8,2418434.0,1207777.0,0.0,0.0,0.0,1207777.0,1210657.0,0.0,0.0,0.0,1210657.0
광주송정,206219.0,2375610.0,2581829.0,569972857.0,2442639.0,211844.0,2654483.0,54549038.0,5236312.0,2341079.0,52237.0,255542.0,0.0,2648858.0,2277687.0,47590.0,262177.0,0.0,2587454.0,223234,3206148,3429382.0,816924877.3,3260489,224286,3484775.0,339806856.1,6914157.0,3123301.0,46554.0,313868.0,0.0,3483723.0,3072842.0,47513.0,310079.0,0.0,3430434.0,231079,3530523,3761602,896624505,3589235,232510,3821745,385814744,7583347.0,3457922,46084.0,316308.0,0.0,3820314,3400808,45259.0,316966.0,0.0,3763033,254891.0,3734906.0,3989797.0,940703379.31,3776172.0,257845.0,4034017.0,413122451.78999996,8023814.0,3666390.0,46468.0,318205.0,0.0,4031063.0,3617131.0,45877.0,329743.0,0.0,3992751.0,188103.0,2424314.0,2612417.0,595398353.44,2426130.0,189226.0,2615356.0,35809429.059999995,5233775.0,2394077.0,30558.0,144350.0,51250.0,2620235.0,2380040.0,29295.0,148354.0,55851.0,2613540.0,215558.0,2732924.0,2948482.0,662323586.46,2735429.0,215185.0,2950614.0,40071083.54,5899096.0,2688711.0,33699.0,156623.0,71954.0,2950987.0,2679378.0,33911.0,164351.0,70469.0,2983412.0,253399.0,3541099.0,3794498.0,525762138.01000005,3562345.0,263050.0,3825395.0,395303623.78999996,7619893.0,3486069.0,44950.0,191758.0,92967.0,3815744.0,3459423.0,46007.0,205069.0,93650.0,3804149.0
목포,0.0,961077.0,961077.0,276024755.0,974609.0,0.0,974609.0,4370782.0,1939462.0,731790.0,41788.0,202919.0,0.0,976497.0,714078.0,34135.0,214752.0,0.0,962965.0,1397,1133491,1134888.0,309595777.7,1136087,1335,1137422.0,75675552.5,2272310.0,920854.0,36832.0,179798.0,0.0,1137484.0,923755.0,30507.0,180564.0,0.0,1134826.0,1328,1172862,1174190,319084292,1175950,1330,1177280,80999955,2351470.0,977636,33812.0,165830.0,0.0,1177278,980535,28592.0,165065.0,0.0,1174192,1787.0,1266402.0,1268189.0,341076663.15,1264896.0,1393.0,1266289.0,86833075.44999999,2534478.0,1057487.0,34617.0,174579.0,0.0,1266683.0,1064743.0,29083.0,173969.0,0.0,1267795.0,0.0,844722.0,844722.0,222394950.62,842292.0,65.0,842357.0,9532.78,1688769.0,736789.0,21527.0,85666.0,0.0,843982.0,735226.0,17535.0,92026.0,0.0,844787.0,0.0,945254.0,945254.0,246311039.20000005,940664.0,0.0,940664.0,0.0,1885918.0,827920.0,25544.0,87200.0,0.0,940664.0,834624.0,18825.0,91805.0,0.0,952756.0,0.0,1205988.0,1205988.0,237446240.2,1200348.0,0.0,1200348.0,85060023.3,2406336.0,1062811.0,34021.0,103516.0,0.0,1200348.0,1072384.0,23508.0,110096.0,0.0,1205988.0
동대구,3051063.0,6729333.0,9780396.0,1177895581.0,6829613.0,3034842.0,9864455.0,246149913.0,19644851.0,6869764.0,365939.0,2644973.0,0.0,9880676.0,6782358.0,372529.0,2609288.0,0.0,9764175.0,3492601,7879340,11371941.0,1581534507.2,7959330,3521118,11480448.0,930758061.3000001,22852389.0,8179428.0,469088.0,2803415.0,0.0,11451931.0,8153007.0,476741.0,2770710.0,0.0,11400458.0,3598583,8258582,11857165,1639231052,8337986,3648689,11986675,995703769,23843840.0,8600851,461891.0,2873827.0,0.0,11936569,8576902,475723.0,2854646.0,0.0,11907271,3735278.0,8476247.0,12211525.0,1675192268.09,8567145.0,3812267.0,12379412.0,1027356513.11,24590937.0,8972962.0,525039.0,2804422.0,0.0,12302423.0,8945789.0,528481.0,2814244.0,0.0,12288514.0,2244322.0,5059413.0,7303735.0,948051018.12,5074223.0,2261087.0,7335310.0,319180333.28000003,14633614.0,5332345.0,307733.0,1673036.0,0.0,7313114.0,5351592.0,299289.0,1669619.0,0.0,7320500.0,2750029.0,6045775.0,8795804.0,1133063894.21,6046644.0,2779371.0,8826015.0,382781396.59000003,17621819.0,6458084.0,351627.0,1986962.0,0.0,8796673.0,6485684.0,367255.0,1972207.0,0.0,8818022.0,4031675.0,6667134.0,10698809.0,931416527.13,6670174.0,4044522.0,10714696.0,919658446.87,16748150.0,5667056.0,473494.0,2215870.0,0.0,8356420.0,5750242.0,489914.0,2151574.0,0.0,8391730.0
나주,36589.0,344151.0,380740.0,66407058.0,347994.0,37373.0,385367.0,6520129.0,766107.0,294835.0,17398.0,72350.0,0.0,384583.0,285819.0,14737.0,80968.0,0.0,381524.0,39341,449455,488796.0,118761384.89999999,449770,39804,489574.0,39477935.3,978370.0,402074.0,17986.0,69051.0,0.0,489111.0,405724.0,14728.0,68807.0,0.0,489259.0,39773,501360,541133,133822506,501956,41027,542983,46150814,1084116.0,460220,16379.0,65130.0,0.0,541729,461365,13348.0,67674.0,0.0,542387,45364.0,529434.0,574798.0,139755848.64,527096.0,46223.0,573319.0,47904628.559999995,1148117.0,489875.0,15136.0,67449.0,0.0,572460.0,491112.0,12760.0,71785.0,0.0,575657.0,34607.0,376131.0,410738.0,98516479.88,370396.0,33894.0,404290.0,5683469.02,815930.0,357490.0,8857.0,39558.0,0.0,405905.0,361153.0,8144.0,40728.0,0.0,410025.0,41308.0,420956.0,462264.0,109797288.23000002,416823.0,39809.0,456632.0,6933869.87,918896.0,405146.0,11030.0,41955.0,0.0,458131.0,408456.0,9278.0,43031.0,0.0,455092.0,45566.0,522760.0,568326.0,96378752.59,524801.0,43032.0,567833.0,46795562.410000004,1136159.0,503489.0,15265.0,51613.0,0.0,570367.0,501397.0,12937.0,51458.0,0.0,565792.0
